DatasetOutFileName,label_sample,Region,cam,DateTimeOriginal,DateTime,DOY,Hour,Minute,Temperature,Flash,ExposureTime,weather,weather_desc,cis_fold,trans_fold,holdout,cis_prod_fold,DatasetAbsPath,DatasetLocalPath
000105.JPG,strategic,CH,C09,2021:09:18 02:00:00,18/09/2021 02:00,261,2,0,11,1,0.06598553,0,background,3,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000105.JPG,./dataset_local/000105.png
000106.JPG,strategic,CH,C18,2021:10:13 18:02:08,13/10/2021 18:02,286,18,2,-1,0,0.003159119,2,snow,1,5,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000106.JPG,./dataset_local/000106.png
000107.JPG,systematic,CH,C24,2021:10:15 20:02:11,15/10/2021 20:02,288,20,2,3,1,0.06598553,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000107.JPG,./dataset_local/000107.png
000108.JPG,systematic,ZA,SA22,2022:01:25 15:01:27,25/01/2022 15:01,25,15,1,22,0,0.000845398,1,sunshine,1,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000108.JPG,./dataset_local/000108.png
000109.JPG,strategic,ZA,SA15,2021:12:25 01:00:42,25/12/2021 01:00,359,1,0,2,1,0.06598553,3,hail,2,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000109.JPG,./dataset_local/000109.png
000110.JPG,strategic,ZA,SA18,2022:04:17 12:03:11,17/04/2022 12:03,107,12,3,2,0,0.004093506,2,snow,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000110.JPG,./dataset_local/000110.png
000111.JPG,systematic,ZA,SA14,2021:12:26 02:04:30,26/12/2021 02:04,360,2,4,3,1,0.065985535,0,background,4,4,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000111.JPG,./dataset_local/000111.png
000112.JPG,systematic,ZA,SA24,2021:12:25 11:02:47,25/12/2021 11:02,359,11,2,19,0,0.000489441,1,sunshine,5,1,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000112.JPG,./dataset_local/000112.png
000113.JPG,systematic,ZA,SA10,2022:02:07 16:02:38,07/02/2022 16:02,38,16,2,10,0,0.002758667,0,background,4,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000113.JPG,./dataset_local/000113.png
000114.JPG,strategic,CH,C10,2021:10:13 01:00:01,13/10/2021 01:00,286,1,0,-2,1,0.065985535,2,snow,4,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000114.JPG,./dataset_local/000114.png
000115.JPG,strategic,ZA,SA20,2022:04:17 23:00:32,17/04/2022 23:00,107,23,0,-3,1,0.06598553,2,snow,5,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000115.JPG,./dataset_local/000115.png
000116.JPG,systematic,CH,C24,2021:10:20 00:02:39,20/10/2021 00:02,293,0,2,9,1,0.06598553,0,background,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000116.JPG,./dataset_local/000116.png
000117.JPG,systematic,ZA,SA15,2022:02:08 22:01:48,08/02/2022 22:01,39,22,1,6,1,0.065985535,0,background,1,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000117.JPG,./dataset_local/000117.png
000118.JPG,systematic,CH,C22,2021:07:12 14:00:57,12/07/2021 14:00,193,14,0,21,0,0.000845398,1,sunshine,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000118.JPG,./dataset_local/000118.png
000119.JPG,strategic,ZA,SA12,2021:11:22 23:02:52,22/11/2021 23:02,326,23,2,1,1,0.06598553,3,hail,5,3,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000119.JPG,./dataset_local/000119.png
000120.JPG,systematic,CH,C19,2021:10:18 01:03:10,18/10/2021 01:03,291,1,3,3,1,0.06598553,0,background,3,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000120.JPG,./dataset_local/000120.png
000121.JPG,systematic,ZA,SA11,2022:04:04 23:00:35,04/04/2022 23:00,94,23,0,0,1,0.06598553,0,background,5,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000121.JPG,./dataset_local/000121.png
000122.JPG,strategic,CH,C12,2021:10:08 01:00:00,08/10/2021 01:00,281,1,0,-1,1,0.065985535,0,background,1,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000122.JPG,./dataset_local/000122.png
000123.JPG,systematic,CH,C22,2021:07:21 15:02:35,21/07/2021 15:02,202,15,2,22,0,0.001201355,1,sunshine,5,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000123.JPG,./dataset_local/000123.png
000124.JPG,systematic,ZA,SA11,2022:02:07 17:03:28,07/02/2022 17:03,38,17,3,10,0,0.007430603,0,background,1,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000124.JPG,./dataset_local/000124.png
000125.JPG,systematic,ZA,SA18,2022:02:14 06:01:28,14/02/2022 06:01,45,6,1,5,0,0.024472046,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000125.JPG,./dataset_local/000125.png
000126.JPG,systematic,ZA,SA22,2022:03:22 21:04:39,22/03/2022 21:04,81,21,4,9,1,0.06598553,0,background,2,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000126.JPG,./dataset_local/000126.png
000127.JPG,systematic,CH,C19,2021:07:10 09:03:43,10/07/2021 09:03,191,9,3,20,0,0.001067871,1,sunshine,4,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000127.JPG,./dataset_local/000127.png
000128.JPG,systematic,CH,C19,2021:08:09 23:03:44,09/08/2021 23:03,221,23,3,11,1,0.06598553,0,background,1,3,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000128.JPG,./dataset_local/000128.png
000129.JPG,systematic,CH,C21,2021:08:31 05:03:48,31/08/2021 05:03,243,5,3,4,1,0.06598553,0,background,2,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000129.JPG,./dataset_local/000129.png
000130.JPG,strategic,CH,C04,2021:08:06 13:00:00,06/08/2021 13:00,218,13,0,22,0,0.001067871,1,sunshine,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000130.JPG,./dataset_local/000130.png
000131.JPG,systematic,ZA,SA20,2021:11:25 02:01:05,25/11/2021 02:01,329,2,1,-2,1,0.065985535,0,background,3,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000131.JPG,./dataset_local/000131.png
000132.JPG,strategic,CH,C22,2021:10:23 19:04:57,23/10/2021 19:04,296,19,4,2,1,0.06598553,0,background,2,4,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000132.JPG,./dataset_local/000132.png
000133.JPG,strategic,CH,C07,2021:07:09 12:00:01,09/07/2021 12:00,190,12,0,13,0,0.00182428,0,background,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000133.JPG,./dataset_local/000133.png
000134.JPG,strategic,ZA,SA09,2021:12:25 04:04:54,25/12/2021 04:04,359,4,4,2,1,0.06598553,3,hail,2,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000134.JPG,./dataset_local/000134.png
000135.JPG,systematic,ZA,SA10,2022:03:25 12:03:43,25/03/2022 12:03,84,12,3,11,0,0.004493958,0,background,4,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000135.JPG,./dataset_local/000135.png
000136.JPG,systematic,ZA,SA14,2022:03:07 23:00:22,07/03/2022 23:00,66,23,0,4,1,0.065985535,0,background,2,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000136.JPG,./dataset_local/000136.png
000137.JPG,systematic,CH,C17,2021:08:21 16:04:46,21/08/2021 16:04,233,16,4,17,0,0.003960022,0,background,1,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000137.JPG,./dataset_local/000137.png
000138.JPG,systematic,ZA,SA05,2021:12:14 06:00:58,14/12/2021 06:00,348,6,0,4,0,0.003737549,0,background,3,1,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000138.JPG,./dataset_local/000138.png
000139.JPG,systematic,CH,C18,2021:07:25 07:01:26,25/07/2021 07:01,206,7,1,10,0,0.013036926,0,background,5,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000139.JPG,./dataset_local/000139.png
000140.JPG,systematic,ZA,SA25,2022:01:07 00:04:53,07/01/2022 00:04,7,0,4,11,1,0.065985535,0,background,2,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000140.JPG,./dataset_local/000140.png
000141.JPG,strategic,ZA,SA10,2021:11:23 00:03:29,23/11/2021 00:03,327,0,3,0,1,0.06598553,3,hail,1,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000141.JPG,./dataset_local/000141.png
000142.JPG,strategic,ZA,SA19,2022:04:11 15:00:43,11/04/2022 15:00,101,15,0,-1,0,0.008631958,2,snow,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000142.JPG,./dataset_local/000142.png
000143.JPG,strategic,CH,C20,2021:10:06 16:01:59,06/10/2021 16:01,279,16,1,1,0,0.005250366,1,sunshine,4,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000143.JPG,./dataset_local/000143.png
000144.JPG,systematic,CH,C20,2021:09:22 18:03:30,22/09/2021 18:03,265,18,3,10,0,0.008276001,0,background,3,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000144.JPG,./dataset_local/000144.png
000145.JPG,systematic,CH,C21,2021:10:11 04:00:27,11/10/2021 04:00,284,4,0,-4,1,0.06598553,0,background,4,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000145.JPG,./dataset_local/000145.png
000146.JPG,systematic,CH,C19,2021:07:21 04:04:47,21/07/2021 04:04,202,4,4,11,1,0.06598553,0,background,1,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000146.JPG,./dataset_local/000146.png
000147.JPG,systematic,ZA,SA18,2022:04:28 04:04:22,28/04/2022 04:04,118,4,4,-5,1,0.06598553,0,background,6,6,True,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000147.JPG,./dataset_local/000147.png
000148.JPG,systematic,ZA,SA21,2022:02:27 22:00:03,27/02/2022 22:00,58,22,0,9,1,0.065985535,0,background,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000148.JPG,./dataset_local/000148.png
000149.JPG,strategic,CH,C20,2021:10:13 07:03:23,13/10/2021 07:03,286,7,3,-3,1,0.065985535,2,snow,2,2,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000149.JPG,./dataset_local/000149.png
000150.JPG,strategic,ZA,SA06,2021:11:23 04:00:10,23/11/2021 04:00,327,4,0,1,1,0.06598553,0,background,2,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000150.JPG,./dataset_local/000150.png
000151.JPG,strategic,CH,C05,2021:10:13 14:00:07,13/10/2021 14:00,286,14,0,2,0,0.000177979,2,snow,4,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000151.JPG,./dataset_local/000151.png
000152.JPG,systematic,ZA,SA19,2021:11:21 22:00:30,21/11/2021 22:00,325,22,0,3,1,0.065985535,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000152.JPG,./dataset_local/000152.png
000153.JPG,systematic,ZA,SA08,2022:04:16 07:03:10,16/04/2022 07:03,106,7,3,0,0,0.03056781,1,sunshine,5,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000153.JPG,./dataset_local/000153.png
000154.JPG,strategic,ZA,SA03,2021:12:17 03:04:48,17/12/2021 03:04,351,3,4,-1,1,0.06598553,3,hail,3,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000154.JPG,./dataset_local/000154.png
000155.JPG,systematic,ZA,SA10,2021:12:18 15:00:50,18/12/2021 15:00,352,15,0,9,0,0.002892151,0,background,5,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000155.JPG,./dataset_local/000155.png
000156.JPG,systematic,ZA,SA14,2022:02:25 13:03:51,25/02/2022 13:03,56,13,3,16,0,0.001913269,0,background,3,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000156.JPG,./dataset_local/000156.png
000157.JPG,strategic,ZA,SA04,2022:04:11 02:04:49,11/04/2022 02:04,101,2,4,-1,1,0.06598553,2,snow,3,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000157.JPG,./dataset_local/000157.png
000158.JPG,systematic,ZA,SA25,2022:04:08 16:00:28,08/04/2022 16:00,98,16,0,8,0,0.004493958,0,background,3,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000158.JPG,./dataset_local/000158.png
000159.JPG,strategic,CH,C02,2021:10:23 12:00:01,23/10/2021 12:00,296,12,0,7,0,0.003070129,1,sunshine,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000159.JPG,./dataset_local/000159.png
000160.JPG,systematic,ZA,SA16,2022:03:30 23:04:01,30/03/2022 23:04,89,23,4,6,1,0.06598553,0,background,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000160.JPG,./dataset_local/000160.png
000161.JPG,strategic,ZA,SA03,2022:04:11 20:00:58,11/04/2022 20:00,101,20,0,-3,1,0.06598553,2,snow,3,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000161.JPG,./dataset_local/000161.png
000162.JPG,strategic,ZA,SA14,2022:04:17 00:03:11,17/04/2022 00:03,107,0,3,-1,1,0.06598553,0,background,5,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000162.JPG,./dataset_local/000162.png
000163.JPG,strategic,ZA,SA17,2022:04:17 07:02:32,17/04/2022 07:02,107,7,2,-1,0,0.001201355,2,snow,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000163.JPG,./dataset_local/000163.png
000164.JPG,strategic,CH,C22,2021:10:13 09:03:04,13/10/2021 09:03,286,9,3,1,0,0.000177979,2,snow,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000164.JPG,./dataset_local/000164.png
000165.JPG,systematic,CH,C20,2021:06:26 13:02:01,26/06/2021 13:02,177,13,2,17,0,0.000756409,1,sunshine,5,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000165.JPG,./dataset_local/000165.png
000166.JPG,systematic,CH,C19,2021:07:15 06:04:11,15/07/2021 06:04,196,6,4,8,1,0.06598553,0,background,1,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000166.JPG,./dataset_local/000166.png
000167.JPG,systematic,ZA,SA19,2022:01:04 16:00:27,04/01/2022 16:00,4,16,0,11,0,0.001601807,0,background,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000167.JPG,./dataset_local/000167.png
000168.JPG,systematic,ZA,SA14,2022:01:26 08:02:34,26/01/2022 08:02,26,8,2,14,0,0.001557312,1,sunshine,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000168.JPG,./dataset_local/000168.png
000169.JPG,systematic,ZA,SA02,2022:01:03 23:04:33,03/01/2022 23:04,3,23,4,4,1,0.065985535,0,background,1,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000169.JPG,./dataset_local/000169.png
000170.JPG,systematic,ZA,SA22,2021:11:30 09:03:55,30/11/2021 09:03,334,9,3,20,0,0.000667419,1,sunshine,4,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000170.JPG,./dataset_local/000170.png
000171.JPG,strategic,CH,C18,2021:07:08 11:53:04,08/07/2021 11:53,189,11,53,8,0,0.022291809,3,hail,1,5,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000171.JPG,./dataset_local/000171.png
000172.JPG,strategic,CH,C24,2021:10:23 20:03:21,23/10/2021 20:03,296,20,3,0,1,0.06598553,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000172.JPG,./dataset_local/000172.png
000173.JPG,systematic,ZA,SA09,2021:12:01 22:01:04,01/12/2021 22:01,335,22,1,5,1,0.065985535,0,background,4,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000173.JPG,./dataset_local/000173.png
000174.JPG,strategic,ZA,SA12,2021:12:24 20:04:56,24/12/2021 20:04,358,20,4,2,1,0.06598553,3,hail,4,3,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000174.JPG,./dataset_local/000174.png
000175.JPG,systematic,ZA,SA10,2021:11:30 22:00:06,30/11/2021 22:00,334,22,0,4,1,0.065985535,0,background,3,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000175.JPG,./dataset_local/000175.png
000176.JPG,strategic,CH,C14,2021:07:20 12:00:00,20/07/2021 12:00,201,12,0,25,0,0.000845398,1,sunshine,4,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000176.JPG,./dataset_local/000176.png
000177.JPG,strategic,CH,C10,2021:10:23 14:00:14,23/10/2021 14:00,296,14,0,10,0,0.001290344,1,sunshine,2,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000177.JPG,./dataset_local/000177.png
000178.JPG,systematic,ZA,SA21,2022:05:02 11:02:24,02/05/2022 11:02,122,11,2,17,0,0.000934387,1,sunshine,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000178.JPG,./dataset_local/000178.png
000179.JPG,systematic,CH,C18,2021:08:20 16:04:54,20/08/2021 16:04,232,16,4,16,0,0.003693054,0,background,2,5,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000179.JPG,./dataset_local/000179.png
000180.JPG,systematic,ZA,SA04,2022:01:07 04:04:43,07/01/2022 04:04,7,4,4,4,1,0.065985535,0,background,3,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000180.JPG,./dataset_local/000180.png
000181.JPG,systematic,ZA,SA16,2021:11:28 01:02:54,28/11/2021 01:02,332,1,2,7,1,0.065985535,0,background,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000181.JPG,./dataset_local/000181.png
000182.JPG,systematic,ZA,SA18,2022:03:07 02:04:45,07/03/2022 02:04,66,2,4,6,1,0.065985535,0,background,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000182.JPG,./dataset_local/000182.png
000183.JPG,systematic,CH,C24,2021:08:23 17:02:10,23/08/2021 17:02,235,17,2,10,0,0.003693054,0,background,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000183.JPG,./dataset_local/000183.png
000184.JPG,systematic,CH,C20,2021:10:11 20:02:48,11/10/2021 20:02,284,20,2,0,1,0.065985535,0,background,2,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000184.JPG,./dataset_local/000184.png
000185.JPG,systematic,ZA,SA14,2021:11:19 15:02:03,19/11/2021 15:02,323,15,2,5,0,0.001468323,0,background,4,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000185.JPG,./dataset_local/000185.png
000186.JPG,systematic,ZA,SA18,2021:11:25 00:00:15,25/11/2021 00:00,329,0,0,0,1,0.065985535,0,background,6,6,True,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000186.JPG,./dataset_local/000186.png
000187.JPG,systematic,CH,C18,2021:08:18 14:04:47,18/08/2021 14:04,230,14,4,13,0,0.001379333,0,background,2,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000187.JPG,./dataset_local/000187.png
000188.JPG,strategic,ZA,SA19,2021:12:17 03:02:26,17/12/2021 03:02,351,3,2,-2,1,0.06598553,3,hail,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000188.JPG,./dataset_local/000188.png
000189.JPG,systematic,ZA,SA08,2022:03:12 22:00:50,12/03/2022 22:00,71,22,0,6,1,0.065985535,0,background,2,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000189.JPG,./dataset_local/000189.png
000190.JPG,systematic,ZA,SA15,2022:02:26 15:04:07,26/02/2022 15:04,57,15,4,6,0,0.007564087,0,background,1,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000190.JPG,./dataset_local/000190.png
000191.JPG,systematic,ZA,SA14,2021:11:25 21:03:21,25/11/2021 21:03,329,21,3,-1,1,0.065985535,0,background,5,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000191.JPG,./dataset_local/000191.png
000192.JPG,systematic,ZA,SA17,2021:12:01 05:02:01,01/12/2021 05:02,335,5,2,3,1,0.049744995,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000192.JPG,./dataset_local/000192.png
000193.JPG,strategic,ZA,SA04,2022:04:11 20:04:56,11/04/2022 20:04,101,20,4,-3,1,0.06598553,2,snow,2,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000193.JPG,./dataset_local/000193.png
000194.JPG,systematic,CH,C24,2021:10:01 14:04:23,01/10/2021 14:04,274,14,4,14,0,0.001379333,1,sunshine,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/000194.JPG,./dataset_local/000194.png
000195.JPG,systematic,ZA,SA19,2021:12:12 18:03:29,12/12/2021 18:03,346,18,3,8,1,0.065985535,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000195.JPG,./dataset_local/000195.png
000196.JPG,strategic,ZA,SA05,2021:12:24 23:03:41,24/12/2021 23:03,358,23,3,1,1,0.06598553,3,hail,1,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/000196.JPG,./dataset_local/000196.png
000197.JPG,systematic,ZA,SA13,2022:03:29 19:02:35,29/03/2022 19:02,88,19,2,5,1,0.06598553,0,background,4,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000197.JPG,./dataset_local/000197.png
000198.JPG,systematic,CH,C17,2021:08:27 22:00:49,27/08/2021 22:00,239,22,0,4,1,0.065985535,0,background,1,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000198.JPG,./dataset_local/000198.png
000199.JPG,systematic,ZA,SA24,2022:01:31 23:01:47,31/01/2022 23:01,31,23,1,13,1,0.065985535,0,background,4,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000199.JPG,./dataset_local/000199.png
000200.JPG,strategic,ZA,SA14,2022:04:17 12:03:11,17/04/2022 12:03,107,12,3,1,0,0.006184753,2,snow,3,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/000200.JPG,./dataset_local/000200.png
000201.JPG,strategic,ZA,SA18,2021:11:22 23:04:48,22/11/2021 23:04,326,23,4,1,1,0.06598553,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000201.JPG,./dataset_local/000201.png
000202.JPG,systematic,ZA,SA03,2021:11:20 05:01:35,20/11/2021 05:01,324,5,1,0,1,0.065985535,0,background,1,5,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background1/000202.JPG,./dataset_local/000202.png
